Source (A)	Source (B)	Source (C)	Analytic	Clout	Authentic	Tone	WPS	Sixltr	posemo	negemo	anx	anger	sad	insight	cause	discrep	tentat	certain	differ	see	hear	feel	affiliation	achieve	power	reward	risk	swear	netspeak	assent	nonflu	filler	QMark	Exclam
Vanilla Sweet Cream swirl = paradise camouflage. #ColdBrew #VanillaSweetCream https://t.co/8nM9O0IqUH	HER	has_photo	92.84	50.00	1.00	99.00	7.50	33.33	13.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00
Progress is proving yourself in a male-dominated sport. #YenebierGuillen #DoWhatYouCant https://t.co/UjklrlsIJO	LER	has_video	92.84	96.95	7.84	1.00	8.00	43.75	0.00	6.25	0.00	6.25	0.00	6.25	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	12.50	6.25	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
"VR allows the viewer to make a more profound connection than with traditional media." - @jakesilverstein https://t.co/onJTAKHJuv	LER	has_photo	99.00	30.86	3.37	25.77	10.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	5.00	5.00	0.00	0.00	5.00	0.00	5.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00
Samsung #GearS2 by @deGRISOGONO makes a splash at #Cannes2016. https://t.co/C6mE1pe9yQ	LER	has_no_media	99.00	50.00	1.06	25.77	7.00	28.57	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
Always think 10 moves ahead. Download the Galaxy Game Pack with benefits for 40 titles free. https://t.co/V1zzA0yS4b https://t.co/gFqw13NNC9	LER	has_video	99.00	77.92	17.46	99.00	8.67	15.38	7.69	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	7.69	3.85	0.00	3.85	0.00	0.00	11.54	0.00	0.00	0.00	0.00	0.00
Meet the water-resistant smartphone you'll fall in love with. #GalaxyS7 #GalaxyS7edge https://t.co/STT5h3wfzA	HER	has_video	97.02	99.00	6.20	98.87	8.50	29.41	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.76	0.00	5.88	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
Take a look behind the scenes with Olympic hopefuls in “A Fighting Chance". #Rio2016 https://t.co/E91uG88FYO https://t.co/hh1mxx91cT	LER	has_video	99.00	66.17	1.79	1.00	12.00	25.00	0.00	4.17	0.00	4.17	0.00	0.00	0.00	0.00	4.17	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
Watch "A Fighting Chance"  directed by Academy Award winner Morgan Neville. #Rio2016 https://t.co/2AwlJutJyV https://t.co/5Px34DIsJZ	LER	has_photo	98.12	66.81	1.00	93.61	11.50	30.43	8.70	4.35	0.00	4.35	0.00	0.00	0.00	0.00	4.35	0.00	0.00	4.35	0.00	0.00	0.00	8.70	4.35	8.70	0.00	0.00	8.70	0.00	0.00	0.00	0.00	0.00
Whoever designed skinny jeans didn’t have smartphones in mind. So we made the #GalaxyS7edge more flexible than ever. https://t.co/QLshDE9Loe	HER	has_video	46.46	50.00	27.39	93.61	7.67	26.09	4.35	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	4.35	8.70	0.00	0.00	4.35	4.35	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
First look at God of War  a new  very different take on the classic PlayStation series: https://t.co/gspjlIaat6 https://t.co/b3bTslJ9yt	HER	has_photo	99.00	35.01	38.39	1.00	26.00	19.23	0.00	3.85	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	3.85	3.85	0.00	0.00	0.00	3.85	7.69	3.85	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
Watch the first trailer for @InsomniacGames’ new PS4-exclusive Spider-Man game: https://t.co/LPxydp6Us4 https://t.co/pUaDVceIdY	HER	has_photo	98.22	81.84	2.40	25.77	22.00	22.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	4.55	4.55	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00
Favorite moment? #PlayStationE3 https://t.co/MGU2w3FgfI	HER	has_video	92.84	50.00	7.84	99.00	4.00	37.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	12.50	0.00
That's a wrap! Before you go  dig deeper into vision behind the new God of War: https://t.co/lo0eZFC2Ky https://t.co/feibPWpkuz	HER	has_photo	98.86	77.92	63.54	1.00	13.00	7.69	0.00	3.85	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	3.85
"I'm back!" -- @HIDEO_KOJIMA_EN	HER	has_no_media	1.00	2.31	99.00	25.77	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00
Crash  Crash 2  Crash Warped being "remastered from the ground up" on PS4 -- and Crash will be in Skylanders Imaginators this October	HER	has_no_media	92.84	50.00	96.40	25.77	22.00	18.18	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
The Last Guardian is coming October 25 on PS4. Watch #PlayStationE3 live: https://t.co/zE7bnI2OBS https://t.co/PSz7L0N01p	HER	has_video	96.29	50.00	31.94	25.77	11.00	22.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	9.09	0.00	0.00	0.00	0.00	0.00
See you at 6:00pm Pacific! Pre-show starts at 5:30pm: https://t.co/zE7bnI2OBS #PlayStationE3 https://t.co/jYXHdgNWQC	HER	has_photo	96.18	80.77	9.25	25.77	11.50	17.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	4.35
A bold new look at Horizon Zero Dawn  the action-RPG PS4 exclusive out February 28  2017: https://t.co/BLJkE3A6ZZ https://t.co/06BHkJdc7U	HER	has_video	99.00	50.00	30.01	87.20	28.00	17.86	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.57	0.00	0.00	0.00	0.00	0.00	3.57	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
Your free PS Plus games for June: https://t.co/rdM5oYlUJR NBA 2K16 and Gone Home lead the PS4 lineup https://t.co/C7Sd8Q0gnp	HER	has_photo	92.84	86.68	4.97	88.52	27.00	7.41	3.70	0.00	0.00	0.00	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.70	3.70	3.70	3.70	0.00	0.00	7.41	0.00	0.00	0.00	0.00	0.00
Uncharted 4 is the fastest-selling first party PS4 title to date in North America: https://t.co/Q0snFJHx8U https://t.co/ZTqoddm29F	HER	has_photo	97.89	78.82	43.37	91.14	25.00	24.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00
Uncharted 4 sales surpass 2.7 million during its first week: https://t.co/vyCyaNxo9n Congratulations  @Naughty_Dog! https://t.co/PMUVQJGIW2	HER	has_photo	92.84	50.00	9.25	25.77	11.50	30.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.70	0.00	4.35	0.00	0.00	8.70	0.00	0.00	0.00	0.00	4.35
Uncharted 4: A Thief's End launches today on PS4. Nathan Drake's final adventure is here: https://t.co/57TESFjEwL https://t.co/F2wuZpEDgQ	HER	has_photo	92.84	50.00	43.37	91.14	12.50	20.00	4.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00
Are you ready to seek your fortune? Uncharted 4 is now live on PlayStation Store: https://t.co/QZPACUvMcK https://t.co/wSJnca9WGr	HER	has_photo	72.80	94.50	1.59	91.14	12.50	20.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	4.00	0.00
One more day. #Uncharted4	HER	has_no_media	92.84	50.00	74.76	25.77	2.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Call your mom today. There's a good chance she got you your first PlayStation! https://t.co/8jAB0AdrEn	HER	has_photo	37.39	99.00	1.00	96.76	6.67	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	10.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00
Happy 70th birthday  @Sony! You know  they say 70 is the Platinum anniversary... https://t.co/pRxGElrNto	HER	has_photo	74.89	98.62	23.51	98.27	6.00	22.22	5.56	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	5.56
Wow  look at those Uncharted 4 reviews — congratulations  @Naughty_Dog! https://t.co/IFQQ1ILIVo	HER	has_photo	92.84	50.00	1.00	99.00	7.50	33.33	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	6.67
Call of Duty: Infinite Warfare out Nov. 4: https://t.co/aC3UMZ4X8h Legacy Edition includes Modern Warfare Remastered https://t.co/bNPfwMgLKT	HER	has_photo	98.02	66.17	7.84	1.00	12.00	33.33	0.00	8.33	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
One last time. The final Uncharted 4 trailer debuts tomorrow before Nathan Drake returns on May 10. Don't miss it. https://t.co/nY1LO4xELj	HER	has_photo	88.07	34.44	87.83	1.00	6.25	20.00	0.00	4.00	0.00	0.00	4.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
Don't forget  tax day is tomorrow! Excuse us while we fill out a few last-minute forms... https://t.co/dnHXNhXlL2	HER	has_animated_gif	56.58	96.52	96.40	25.77	7.33	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	4.55
Go all out. Happy 4th! 🇺🇸 https://t.co/yFhDwlVtTB	HER	has_animated_gif	98.46	50.00	43.37	99.00	3.33	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	10.00
H&amp;M teamed up with blogger Cathrine Nissen for #RoskildeFestival. Here's what she wore: https://t.co/Pz98qvdW1V https://t.co/D6U2MZhnBn	LER	has_photo	92.84	78.82	1.00	25.77	12.50	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	4.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00
.@Greenpeace says we have an AVANT-GARDE approach to detoxing our supply chain #DetoxCatwalk https://t.co/UyqbH4SY1D	LER	has_no_media	86.18	99.00	1.00	25.77	19.00	26.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	10.53	0.00	0.00	5.26	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00
Discover this summer's best men's shorts https://t.co/UMvIscwTPj #HM #HMMen https://t.co/soT1YR4Ydo	LER	has_photo	85.72	71.09	4.97	98.27	18.00	22.22	5.56	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	5.56	5.56	0.00	0.00	22.22	0.00	11.11	0.00	0.00	0.00
Have a light and easy summer in soft fabrics and relaxed fits. https://t.co/btUyK0gkVf #HM #HMMen https://t.co/q2mbtk3GB4	LER	has_photo	87.83	50.00	1.79	99.00	12.00	16.67	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	8.33	0.00	0.00	0.00
Want to update your make-up routine? Beauty vlogger @esteelalonde helps you out #HMMagazine https://t.co/kEyhjphVWI https://t.co/nss3LcqXKp	LER	has_photo	96.08	98.11	1.79	99.00	12.00	25.00	8.33	0.00	0.00	0.00	0.00	0.00	4.17	4.17	0.00	0.00	0.00	4.17	0.00	0.00	4.17	0.00	4.17	0.00	0.00	0.00	12.50	0.00	4.17	0.00	4.17	0.00
Ready for the beach? Rush Zimmerman knows how to look winning when swimming #HMMagazine https://t.co/rZiux68oAg https://t.co/naPrQbr8NA	LER	has_photo	87.83	50.00	23.51	99.00	12.00	25.00	8.33	0.00	0.00	0.00	0.00	4.17	4.17	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	4.17	4.17	4.17	0.00	0.00	12.50	0.00	4.17	0.00	4.17	0.00
Don't have summer plans? Here are the must do's  according to @andreeadiddy #HMMagazine https://t.co/2Ot4R9EFtE https://t.co/A0lVvcXbsD	LER	has_photo	62.61	34.44	1.00	25.77	12.50	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	12.00	0.00	4.00	0.00	4.00	0.00
Don't try this at home. #HMSport #HMMagazine https://t.co/wkXkMRL0xm https://t.co/enrqwoSHPM	LER	has_photo	73.36	27.83	1.00	25.77	8.50	23.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	23.53	0.00	11.76	0.00	0.00	0.00
It’s official! @kenzo is H&amp;M’s next designer collaboration. Let the countdown to #KENZOxHM begin. https://t.co/p07TAumARU	HER	has_video	78.35	50.00	2.82	25.77	5.25	28.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	4.76	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	4.76
Awesome style @theashleygraham! ☀️ #HMForeversummer https://t.co/lvuwDi4aqn	LER	has_no_media	92.84	50.00	1.00	99.00	4.50	44.44	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.22	11.11	11.11	0.00	0.00	11.11
We love this summer look @Tashoakley! ❤️ #HMForeversummer  https://t.co/rwJQNmadt7	LER	has_no_media	60.80	99.00	1.79	99.00	6.00	25.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	16.67	0.00	8.33	0.00	0.00	8.33
Get the perfect smoky eye with eyeliner! See how-to on #HMMagazine https://t.co/Nz3FwdpBWU https://t.co/TA1rldp62h	LER	has_photo	98.22	50.00	1.00	94.75	11.00	22.73	4.55	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	4.55	0.00	13.64	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	13.64	0.00	4.55	0.00	0.00	4.55
We're not ready for the weekend to end either  @neonblush! #HMLovesCoachella  https://t.co/ZASzyeCCNd	LER	has_no_media	97.17	26.60	74.76	99.00	8.00	25.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	12.50	0.00	6.25	0.00	0.00	6.25
Resting up w @tylerjblackburn for day 3 in @hm swim shorts.  See you at the festival! https://t.co/ACyj8ZV45Q	LER	has_no_media	99.00	82.96	68.01	95.81	7.00	19.05	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	9.52	0.00	4.76	0.00	0.00	4.76
Thank you all for joining the H&amp;M 100% Circular Lab. Many great discussions and questions. Re-watch it all https://t.co/Dn8pK7jsRL #HMLab	LER	has_no_media	88.48	86.68	1.00	99.00	9.00	18.52	7.41	0.00	0.00	0.00	0.00	3.70	0.00	0.00	3.70	7.41	0.00	3.70	0.00	0.00	3.70	0.00	0.00	3.70	0.00	0.00	7.41	0.00	3.70	0.00	0.00	0.00
Wine world outsider @AndreMack is making his legacy on his own terms. Here's how we're helping him. #ad https://t.co/7nYgqZHL16	LER	has_no_media	26.80	99.00	1.00	92.40	8.00	16.67	4.17	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Watch it live: @Panos_Panay gives you a tour of the Surface Lab:  https://t.co/BoiKnqf6yt	LER	has_no_media	96.85	95.20	1.00	25.77	18.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00
Microsoft to acquire LinkedIn. https://t.co/ijfD6gZmiB https://t.co/ChUbNT0eSX	HER	has_photo	97.54	50.00	13.15	25.77	7.00	35.71	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	7.14	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00
Christopher Bailey's #MusicMonday - Ed Harcourt 'Hey Little Bruiser’ https://t.co/bM1b3uDZP9	LER	has_video	92.84	77.92	1.40	25.77	13.00	46.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
#BurberryAcoustic interviews: Rosie Carney. Watch @RosieCarney11 talk about how she develops her sound and lyrics https://t.co/rBNcYwrCXD	LER	has_video	37.39	97.69	1.00	25.77	10.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00
Inspired by Ireland  her folksy voice undulates like the rugged landscape. Discover more Rosie Carney on @AppleMusic https://t.co/ztj51rbW8P	LER	has_no_media	99.00	67.52	2.40	94.75	11.00	31.82	4.55	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00
#BurberryAcoustic introduces @RosieCarney11  Watch Rosie Carney's 'Humans' performed exclusively for Burberry: https://t.co/15SrweDQIn	LER	has_video	92.84	50.00	1.00	25.77	16.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
Christopher Bailey's #MusicMonday -  Elvis Costello &amp; The Attractions – 'Oliver’s Army'  https://t.co/56vHb6eiAx	LER	has_video	97.17	73.40	1.00	25.77	16.00	37.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	6.25	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
Christopher Bailey's #MusicMonday - The Stranglers 'Walk On By TOTP 1978' https://t.co/6cL2yNaALd	LER	has_video	99.00	50.00	7.84	25.77	16.00	31.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
Christopher Bailey's #MusicMonday -  Patrick Wolf 'The Magic Position' https://t.co/4vg60YZ9r3	LER	has_video	85.18	72.17	1.00	25.77	17.00	29.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
Christopher Bailey's #MusicMonday -  Tom Odell 'Magnetised In the Live Lounge' https://t.co/wAwtcPaexB	LER	has_video	99.00	50.00	1.00	25.77	16.00	31.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
Watch the latest #BurberryAcoustic track - 'How It Is' by @JackWattsMusic https://t.co/IWvPPFHJgL	LER	has_video	69.57	50.00	1.00	25.77	15.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00
Mercury Prize winner @MrBClementine’s new single ‘I Won’t Complain’ – the soundtrack to #MrBurberry https://t.co/hlEQFDGZZx	LER	has_video	85.72	28.91	4.97	98.27	18.00	33.33	11.11	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	11.11	5.56	11.11	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00
Watch the latest #BurberryAcoustic track - 'Elizabeth Taylor' by @ClareMaguire https://t.co/cJRrfvQ43u	LER	has_video	99.00	50.00	1.06	25.77	14.00	28.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
#MetGala beauty by @Burberry Make-up Artistic Consultant Wendy Rowe. Explore Burberry beauty https://t.co/gi1d1zYQgV https://t.co/0JR7n5xIc9	LER	has_no_media	97.77	64.99	5.76	99.00	13.00	26.92	7.69	0.00	0.00	0.00	0.00	3.85	3.85	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
.@BlakeLively in custom #Burberry. Handcrafted jewel-like petals create a dramatic dégradé effect #MetGala https://t.co/ESPh871App	HER	has_photo	99.00	50.00	4.05	97.58	9.50	36.84	5.26	0.00	0.00	0.00	0.00	5.26	10.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00
.@BlakeLively &amp; Christopher Bailey arrive at the @MetMuseum to celebrate the #ManusxMachina exhibition #MetGala https://t.co/ktYdDPXct5	HER	has_photo	99.00	70.08	4.05	25.77	19.00	42.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	5.26	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00
.@JKCorden in a custom @Burberry tuxedo jacket  detailed with geometric silk lace  at the #MetGala with #JuliaCarey https://t.co/PpA9e8sg8N	HER	has_photo	99.00	50.00	2.40	25.77	22.00	31.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00
.@BlakeLively on the #MetGala red carpet wearing a custom @Burberry caped gown https://t.co/dLpfparnkb	HER	has_photo	99.00	50.00	1.00	25.77	17.00	29.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
.@NaomieHarris in a metallic #Burberry gown for tonight's Manus x Machina #MetGala https://t.co/hI3k7VPZYT	HER	has_photo	99.00	50.00	6.20	25.77	17.00	41.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
Almost ready for tonight's #MetGala - #BurberryBeauty on @EdiebCampbell  perfected by @WendyRoweMakeup https://t.co/stgUiUWk18	LER	has_photo	99.00	50.00	7.84	99.00	16.00	43.75	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	6.25	0.00	0.00	0.00	0.00	0.00	6.25	0.00	6.25	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
Christopher Bailey's #MusicMonday - Birdy ‘Fast Car'– Tracy Chapman cover #NowPlaying https://t.co/jyIgddQNZP	LER	has_video	92.84	50.00	10.08	25.77	15.00	40.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00
In @Burberry  HRH The Duchess of Cambridge on the centenary cover of @BritishVogue #Vogue100 https://t.co/LnUCQ06c1g	HER	has_photo	99.00	70.08	4.05	25.77	19.00	36.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00
.@Burberry's selection of classic British Rock and Roll on @AppleMusic #NowPlaying https://t.co/Sz0WwILqqB	LER	has_no_media	97.17	50.00	7.84	25.77	16.00	43.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
Watch the latest #BurberryAcoustic track - 'Terrified' by @Isaac_Gracie https://t.co/uJZHiQERgn	LER	has_video	99.00	50.00	1.00	99.00	15.00	20.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00
